,label,a1,a2,b1,b2,c1,d1,d2,e1,e2,e3,f1
535,1,False,False,False,True,False,False,True,True,False,False,True
536,0,False,False,False,True,False,False,True,True,False,False,False
537,0,False,False,False,True,False,False,True,False,True,False,True
538,0,False,False,False,True,False,False,True,False,True,False,False
539,0,False,False,False,True,False,False,True,False,False,True,True
540,0,False,False,False,True,False,False,True,False,False,True,False
541,0,False,False,False,True,False,False,True,False,False,False,True
542,0,False,False,False,True,False,False,True,False,False,False,False
543,1,False,False,False,True,False,False,False,True,False,False,True
544,0,False,False,False,True,False,False,False,True,False,False,False
545,0,False,False,False,True,False,False,False,False,True,False,True
546,0,False,False,False,True,False,False,False,False,True,False,False
547,0,False,False,False,True,False,False,False,False,False,True,True
548,0,False,False,False,True,False,False,False,False,False,True,False
549,0,False,False,False,True,False,False,False,False,False,False,True
550,0,False,False,False,True,False,False,False,False,False,False,False
551,0,False,False,False,False,True,True,False,True,False,False,True
552,0,False,False,False,False,True,True,False,True,False,False,False
553,0,False,False,False,False,True,True,False,False,True,False,True
554,1,False,False,False,False,True,True,False,False,True,False,False
555,0,False,False,False,False,True,True,False,False,False,True,True
556,1,False,False,False,False,True,True,False,False,False,True,False
557,0,False,False,False,False,True,True,False,False,False,False,True
558,1,False,False,False,False,True,True,False,False,False,False,False
559,0,False,False,False,False,True,False,True,True,False,False,True
560,1,False,False,False,False,True,False,True,True,False,False,False
561,1,False,False,False,False,True,False,True,False,True,False,True
562,0,False,False,False,False,True,False,True,False,True,False,False
563,1,False,False,False,False,True,False,True,False,False,True,True
564,0,False,False,False,False,True,False,True,False,False,True,False
565,1,False,False,False,False,True,False,True,False,False,False,True
566,0,False,False,False,False,True,False,True,False,False,False,False
567,0,False,False,False,False,True,False,False,True,False,False,True
568,1,False,False,False,False,True,False,False,True,False,False,False
569,1,False,False,False,False,True,False,False,False,True,False,True
570,0,False,False,False,False,True,False,False,False,True,False,False
571,1,False,False,False,False,True,False,False,False,False,True,True
572,0,False,False,False,False,True,False,False,False,False,True,False
573,1,False,False,False,False,True,False,False,False,False,False,True
574,0,False,False,False,False,True,False,False,False,False,False,False
575,0,False,False,False,False,False,True,False,True,False,False,True
576,1,False,False,False,False,False,True,False,True,False,False,False
577,1,False,False,False,False,False,True,False,False,True,False,True
578,0,False,False,False,False,False,True,False,False,True,False,False
579,1,False,False,False,False,False,True,False,False,False,True,True
580,0,False,False,False,False,False,True,False,False,False,True,False
581,1,False,False,False,False,False,True,False,False,False,False,True
582,0,False,False,False,False,False,True,False,False,False,False,False
583,1,False,False,False,False,False,False,True,True,False,False,True
584,0,False,False,False,False,False,False,True,True,False,False,False
585,0,False,False,False,False,False,False,True,False,True,False,True
586,0,False,False,False,False,False,False,True,False,True,False,False
587,0,False,False,False,False,False,False,True,False,False,True,True
588,0,False,False,False,False,False,False,True,False,False,True,False
589,0,False,False,False,False,False,False,True,False,False,False,True
590,0,False,False,False,False,False,False,True,False,False,False,False
591,1,False,False,False,False,False,False,False,True,False,False,True
592,0,False,False,False,False,False,False,False,True,False,False,False
593,0,False,False,False,False,False,False,False,False,True,False,True
594,0,False,False,False,False,False,False,False,False,True,False,False
595,0,False,False,False,False,False,False,False,False,False,True,True
596,0,False,False,False,False,False,False,False,False,False,True,False
597,0,False,False,False,False,False,False,False,False,False,False,True
598,0,False,False,False,False,False,False,False,False,False,False,False
