,label,a1,a2,b1,b2,c1,d1,d2,e1,e2,e3,f1
535,0,False,False,False,False,False,True,False,False,False,False,False
536,0,False,False,False,False,False,False,True,True,False,False,True
537,0,False,False,False,False,False,False,True,True,False,False,False
538,0,False,False,False,False,False,False,True,False,True,False,True
539,0,False,False,False,False,False,False,True,False,True,False,False
540,0,False,False,False,False,False,False,True,False,False,True,True
541,0,False,False,False,False,False,False,True,False,False,True,False
542,0,False,False,False,False,False,False,True,False,False,False,True
543,0,False,False,False,False,False,False,True,False,False,False,False
544,0,False,False,False,False,False,False,False,True,False,False,True
545,0,False,False,False,False,False,False,False,True,False,False,False
546,0,False,False,False,False,False,False,False,False,True,False,True
547,0,False,False,False,False,False,False,False,False,True,False,False
548,0,False,False,False,False,False,False,False,False,False,True,True
549,0,False,False,False,False,False,False,False,False,False,True,False
550,0,False,False,False,False,False,False,False,False,False,False,True
551,0,False,False,False,False,False,False,False,False,False,False,False
